0, 2021/05/16 12:04:44.066, 12.80, 139, 405, 139
0, 2021/05/16 12:04:44.090, 11.73, 139, 405, 139
0, 2021/05/16 12:04:44.114, 11.39, 139, 405, 139
0, 2021/05/16 12:04:44.152, 11.73, 139, 405, 139
0, 2021/05/16 12:04:44.185, 14.74, 139, 405, 139
0, 2021/05/16 12:04:44.209, 13.19, 139, 405, 139
0, 2021/05/16 12:04:44.233, 16.20, 139, 405, 139
0, 2021/05/16 12:04:44.268, 14.25, 139, 405, 139
0, 2021/05/16 12:04:44.292, 12.90, 139, 405, 139
0, 2021/05/16 12:04:44.316, 11.49, 139, 405, 139
0, 2021/05/16 12:04:44.353, 11.39, 139, 405, 139
0, 2021/05/16 12:04:44.377, 12.51, 139, 405, 139
0, 2021/05/16 12:04:44.403, 11.49, 139, 405, 139
0, 2021/05/16 12:04:44.436, 11.73, 139, 405, 139
0, 2021/05/16 12:04:44.460, 12.26, 139, 405, 139
0, 2021/05/16 12:04:44.485, 11.73, 139, 405, 139
0, 2021/05/16 12:04:44.519, 11.83, 139, 405, 139
0, 2021/05/16 12:04:44.552, 14.84, 139, 405, 139
0, 2021/05/16 12:04:44.576, 13.04, 139, 405, 139
0, 2021/05/16 12:04:44.600, 11.58, 139, 405, 139
0, 2021/05/16 12:04:44.635, 11.73, 139, 405, 139
0, 2021/05/16 12:04:44.659, 16.88, 139, 405, 139
0, 2021/05/16 12:04:44.685, 11.83, 139, 405, 139
0, 2021/05/16 12:04:44.716, 15.03, 139, 405, 139
0, 2021/05/16 12:04:44.739, 11.83, 139, 405, 139
0, 2021/05/16 12:04:44.765, 11.29, 139, 405, 139
0, 2021/05/16 12:04:44.802, 16.20, 139, 405, 139
0, 2021/05/16 12:04:44.833, 15.33, 139, 405, 139
0, 2021/05/16 12:04:44.857, 16.54, 139, 405, 139
0, 2021/05/16 12:04:44.881, 11.68, 139, 405, 139
0, 2021/05/16 12:04:44.916, 16.98, 139, 405, 139
0, 2021/05/16 12:04:44.952, 12.17, 139, 405, 139
0, 2021/05/16 12:04:44.982, 16.10, 139, 405, 139
0, 2021/05/16 12:04:45.016, 15.23, 139, 405, 139
0, 2021/05/16 12:04:45.040, 12.07, 139, 405, 139
0, 2021/05/16 12:04:45.066, 11.83, 139, 405, 139
0, 2021/05/16 12:04:45.102, 16.20, 139, 405, 139
0, 2021/05/16 12:04:45.141, 15.86, 139, 405, 139
0, 2021/05/16 12:04:45.180, 15.18, 139, 405, 139
0, 2021/05/16 12:04:45.204, 11.73, 139, 405, 139
0, 2021/05/16 12:04:45.233, 11.39, 139, 405, 139
0, 2021/05/16 12:04:45.269, 11.63, 139, 405, 139
0, 2021/05/16 12:04:45.293, 12.75, 139, 405, 139
0, 2021/05/16 12:04:45.320, 12.85, 139, 405, 139
0, 2021/05/16 12:04:45.356, 16.20, 139, 405, 139
0, 2021/05/16 12:04:45.382, 11.58, 139, 405, 139
0, 2021/05/16 12:04:45.414, 11.39, 139, 405, 139
0, 2021/05/16 12:04:45.453, 11.73, 139, 405, 139
0, 2021/05/16 12:04:45.476, 12.36, 139, 405, 139
0, 2021/05/16 12:04:45.503, 16.20, 139, 405, 139
0, 2021/05/16 12:04:45.534, 12.26, 139, 405, 139
0, 2021/05/16 12:04:45.564, 11.58, 139, 405, 139
0, 2021/05/16 12:04:45.601, 11.49, 139, 405, 139
0, 2021/05/16 12:04:45.635, 16.10, 139, 405, 139
0, 2021/05/16 12:04:45.666, 16.20, 139, 405, 139
0, 2021/05/16 12:04:45.696, 12.22, 139, 405, 139
0, 2021/05/16 12:04:45.732, 12.17, 139, 405, 139
0, 2021/05/16 12:04:45.755, 11.73, 139, 405, 139
0, 2021/05/16 12:04:45.785, 11.73, 139, 405, 139
0, 2021/05/16 12:04:45.818, 11.73, 139, 405, 139
0, 2021/05/16 12:04:45.852, 14.59, 139, 405, 139
0, 2021/05/16 12:04:45.876, 16.54, 139, 405, 139
0, 2021/05/16 12:04:45.900, 12.41, 139, 405, 139
0, 2021/05/16 12:04:45.935, 13.28, 139, 405, 139
0, 2021/05/16 12:04:45.959, 16.20, 139, 405, 139
0, 2021/05/16 12:04:45.999, 16.20, 139, 405, 139
0, 2021/05/16 12:04:46.029, 11.73, 139, 405, 139
0, 2021/05/16 12:04:46.064, 16.20, 139, 405, 139
0, 2021/05/16 12:04:46.100, 13.04, 139, 405, 139
0, 2021/05/16 12:04:46.124, 11.49, 139, 405, 139
0, 2021/05/16 12:04:46.149, 11.88, 139, 405, 139
0, 2021/05/16 12:04:46.185, 11.58, 139, 405, 139
0, 2021/05/16 12:04:46.220, 14.50, 139, 405, 139
0, 2021/05/16 12:04:46.243, 13.19, 139, 405, 139
0, 2021/05/16 12:04:46.267, 16.20, 139, 405, 139
0, 2021/05/16 12:04:46.300, 14.89, 139, 405, 139
0, 2021/05/16 12:04:46.325, 14.79, 139, 405, 139
0, 2021/05/16 12:04:46.348, 11.39, 139, 405, 139
0, 2021/05/16 12:04:46.383, 15.61, 139, 405, 139
0, 2021/05/16 12:04:46.407, 12.17, 139, 405, 139
0, 2021/05/16 12:04:46.431, 11.73, 139, 405, 139
0, 2021/05/16 12:04:46.468, 11.97, 139, 405, 139
0, 2021/05/16 12:04:46.492, 12.17, 139, 405, 139
0, 2021/05/16 12:04:46.519, 15.96, 139, 405, 139
0, 2021/05/16 12:04:46.544, 14.06, 139, 405, 139
0, 2021/05/16 12:04:46.569, 11.92, 139, 405, 139
0, 2021/05/16 12:04:46.593, 12.60, 139, 405, 139
0, 2021/05/16 12:04:46.621, 11.73, 139, 405, 139
0, 2021/05/16 12:04:46.652, 11.49, 139, 405, 139
0, 2021/05/16 12:04:46.677, 12.75, 139, 405, 139
0, 2021/05/16 12:04:46.704, 11.63, 139, 405, 139
0, 2021/05/16 12:04:46.736, 12.26, 139, 405, 139
0, 2021/05/16 12:04:46.771, 11.97, 139, 405, 139
0, 2021/05/16 12:04:46.795, 15.96, 139, 405, 139
0, 2021/05/16 12:04:46.819, 11.83, 139, 405, 139
0, 2021/05/16 12:04:46.849, 11.83, 139, 405, 139
0, 2021/05/16 12:04:46.873, 11.58, 139, 405, 139
0, 2021/05/16 12:04:46.904, 12.07, 139, 405, 139
0, 2021/05/16 12:04:46.935, 12.22, 139, 405, 139
0, 2021/05/16 12:04:46.960, 12.60, 139, 405, 139
0, 2021/05/16 12:04:46.987, 16.20, 139, 405, 139
0, 2021/05/16 12:04:47.017, 16.20, 139, 405, 139
0, 2021/05/16 12:04:47.046, 11.49, 139, 405, 139
0, 2021/05/16 12:04:47.080, 16.10, 139, 405, 139
0, 2021/05/16 12:04:47.116, 13.19, 139, 405, 139
0, 2021/05/16 12:04:47.140, 11.73, 139, 405, 139
0, 2021/05/16 12:04:47.167, 11.83, 139, 405, 139
0, 2021/05/16 12:04:47.201, 16.20, 139, 405, 139
0, 2021/05/16 12:04:47.234, 14.98, 139, 405, 139
0, 2021/05/16 12:04:47.257, 13.09, 139, 405, 139
0, 2021/05/16 12:04:47.283, 16.10, 139, 405, 139
0, 2021/05/16 12:04:47.316, 14.78, 139, 405, 139
0, 2021/05/16 12:04:47.340, 12.51, 139, 405, 139
0, 2021/05/16 12:04:47.367, 11.83, 139, 405, 139
0, 2021/05/16 12:04:47.402, 11.63, 139, 405, 139
0, 2021/05/16 12:04:47.426, 12.26, 139, 405, 139
0, 2021/05/16 12:04:47.453, 11.24, 139, 405, 139
0, 2021/05/16 12:04:47.486, 11.44, 139, 405, 139
0, 2021/05/16 12:04:47.510, 12.85, 139, 405, 139
0, 2021/05/16 12:04:47.537, 11.83, 139, 405, 139
0, 2021/05/16 12:04:47.570, 11.73, 139, 405, 139
0, 2021/05/16 12:04:47.602, 15.08, 139, 405, 139
0, 2021/05/16 12:04:47.626, 13.19, 139, 405, 139
0, 2021/05/16 12:04:47.650, 11.34, 139, 405, 139
0, 2021/05/16 12:04:47.685, 11.58, 139, 405, 139
0, 2021/05/16 12:04:47.708, 12.41, 139, 405, 139
0, 2021/05/16 12:04:47.735, 11.97, 139, 405, 139
